Projekt_ID,Projektname,Projekt_Beginn,Plan_Bau_fertig,Ist_Bau_fertig,Plan_Kosten,Ist_Kosten,Project_team
P-15834,Landschaftsbau // Jacoballee,2017-07-16,2017-07-26,2017-07-27,146147.94,173370.99,Team 3
P-89399,Landschaftsbau // Reichmannallee,2015-03-03,2015-03-28,2015-03-29,115491.02,135661.39,Team 4
P-07735,Elektroarbeiten // Raymund-Lorch-Gasse,2018-02-15,2018-03-18,2018-04-15,95545.13,106738.25,Team 3
P-25846,Landschaftsbau // Hannah-Renner-Straße,2013-10-20,2013-10-31,2013-11-01,101757.82,130111.73,Team 3
P-39885,Ubahn // Schwitalstr.,2014-09-20,2014-12-11,2015-02-07,649996.1,670418.26,Team 3
P-29445,Straßenbau // Ida-Rosenow-Gasse,2013-06-17,2013-08-12,2013-08-13,204143.53,225520.65,Team 3
P-52971,Baumbestand // Dörrallee,2016-12-10,2016-12-30,2017-01-01,48531.29,58798.75,Team 1
P-27479,Ubahn // Kirsten-Kostolzin-Ring,2018-12-28,2019-05-23,2019-10-10,195547.26,191088.39,Team 1
P-83416,Elektroarbeiten // Anny-Drub-Allee,2018-01-25,2018-03-02,2018-03-02,88420.52,99607.09,Team 4
P-30630,Elektroarbeiten // Weinhagering,2016-10-24,2016-10-24,2016-10-28,86510.74,89292.66,Team 1
P-78557,Spielplatz // Alexandre-Stey-Ring,2015-12-22,2016-01-29,2016-01-29,137297.47,183837.29,Team 3
P-22522,Stadtpark // Hildegart-Herrmann-Gasse,2018-11-29,2019-02-07,2019-04-10,-2876.08,-2870.09,Team 1
P-79607,Straßenbau // Romy-Seifert-Ring,2016-07-21,2016-11-20,2016-11-21,242938.35,225944.63,Team 3
P-48733,Landschaftsbau // Schlosserstraße,2018-09-07,2018-10-04,2018-10-11,77577.9,88770.25,Team 2
P-59292,Baumbestand // Claus-Dieter-Mühle-Gasse,2013-08-27,2013-09-08,2013-09-09,66171.53,72249.36,Team 1
P-61171,Landschaftsbau // Diane-Hübel-Allee,2015-11-02,2015-11-26,2015-11-28,93909.32,95466.03,Team 3
P-17339,Landschaftsbau // Ruppersbergerstr.,2016-11-18,2016-12-08,2016-12-11,52242.45,75468.59,Team 4
P-08048,Elektroarbeiten // Marisa-Lübs-Platz,2013-08-31,2013-10-10,2013-10-11,184091.1,308742.45,Team 2
P-78755,Baumbestand // Antonios-Wernecke-Allee,2015-10-07,2015-10-16,2015-10-15,50764.51,53136.9,Team 4
P-93235,Elektroarbeiten // Utz-Wernecke-Gasse,2015-11-02,2016-01-12,2016-02-16,104431.93,130723.68,Team 2
P-66683,Elektroarbeiten // Lilli-Salz-Ring,2017-06-22,2017-08-25,2017-08-24,72954.82,109692.05,Team 2
P-54751,Stadtpark // Diane-Käster-Straße,2019-11-06,2019-12-22,2020-01-21,42729.49,47014.3,Team 1
P-07577,Baumbestand // Heinzgasse,2018-03-15,2018-03-19,2018-03-22,58440.46,66327.22,Team 3
P-90826,Stadtpark // Bertram-Hein-Platz,2016-04-10,2016-05-09,2016-07-17,156903.61,180112.09,Team 1
P-88069,Stadtpark // Aurelia-Siering-Straße,2019-05-24,2019-08-05,2019-08-05,241391.57,261351.72,Team 4
P-41680,Landschaftsbau // Cecilia-Hörle-Platz,2013-11-09,2013-11-22,2013-11-21,76535.27,76482.07,Team 1
P-64527,Straßenbau // Sibylla-Schweitzer-Allee,2016-11-27,2017-01-10,2017-03-08,322272.76,401561.11,Team 4
P-21012,Straßenbau // Danilo-Häring-Gasse,2017-01-06,2017-03-23,2017-03-23,171759.82,219701.41,Team 1
P-17466,Straßenbau // Karlfried-Kade-Weg,2015-01-31,2015-03-16,2015-05-13,125073.49,171954.08,Team 4
P-19560,Ubahn // Franz-Josef-Jacobi Jäckel-Straße,2021-11-04,2022-03-21,2022-05-11,367237.1,367876.4,Team 3
P-12589,Landschaftsbau // Pavel-Henk-Allee,2021-01-23,2021-02-05,2021-02-06,31599.81,34613.84,Team 1
P-26469,Ubahn // Annelie-Röhricht-Platz,2021-08-12,2022-03-12,2022-02-16,541833.12,707404.11,Team 4
P-12274,Stadtpark // Eberhardtgasse,2016-06-10,2016-08-23,2016-08-23,95583.9,178203.47,Team 2
P-86344,Straßenbau // Sarina-Gotthard-Straße,2017-09-27,2017-11-26,2017-11-29,339611.89,420850.51,Team 2
P-26487,Baumbestand // Säuberlichring,2021-06-11,2021-06-20,2021-06-21,68840.66,81588.44,Team 4
P-15609,Stadtpark // Mitschkeallee,2013-10-12,2013-12-06,2014-02-03,150342.4,186851.47,Team 1
P-11033,Straßenbau // Stumpfplatz,2020-12-09,2021-03-20,2021-03-20,207935.37,245584.08,Team 1
P-92371,Landschaftsbau // Schottinplatz,2021-12-11,2022-01-03,2022-01-03,92752.76,98916.98,Team 1
P-42840,Landschaftsbau // Dörrgasse,2019-01-24,2019-02-08,2019-02-12,-7187.97,-11601.3,Team 4
P-51555,Ubahn // Guido-Schleich-Weg,2018-05-16,2018-09-08,2018-10-28,70269.74,75710.52,Team 3
P-32251,Baumbestand // Phillip-Jopich-Platz,2021-10-14,2021-10-27,2021-10-29,65620.18,72206.94,Team 1
P-63394,Landschaftsbau // Klaus-D.-Wende-Ring,2016-04-01,2016-04-21,2016-04-22,143366.15,188787.94,Team 4
P-57700,Straßenbau // Kreinplatz,2013-02-14,2013-02-28,2013-04-28,96931.46,158662.64,Team 4
P-62731,Spielplatz // Meik-Stey-Ring,2018-04-03,2018-05-13,2018-05-12,22121.26,24305.05,Team 1
P-32877,Baumbestand // Leonore-Hentschel-Weg,2014-03-20,2014-03-28,2014-03-24,41670.52,42057.89,Team 4
P-14443,Baumbestand // Patricia-Wohlgemut-Allee,2019-09-29,2019-10-10,2019-10-12,44837.7,47091.62,Team 4
P-51595,Elektroarbeiten // Loosstraße,2014-06-30,2014-09-08,2014-09-03,78789.59,86084.35,Team 1
P-19290,Landschaftsbau // Dobesring,2013-09-01,2013-10-25,2013-10-23,200283.82,281888.08,Team 4
P-75741,Ubahn // Wulfstraße,2021-01-29,2021-05-24,2021-07-04,777579.25,848410.05,Team 3
P-50241,Stadtpark // Weitzelallee,2021-11-12,2022-01-02,2022-02-08,77865.32,120889.4,Team 2
P-58711,Spielplatz // Friedbert-auch Schlauchin-Straße,2018-06-07,2018-07-10,2018-07-12,96944.44,110887.71,Team 4
P-69779,Baumbestand // Marika-Hecker-Platz,2016-11-11,2016-11-11,2016-11-17,48374.14,58558.21,Team 4
P-83518,Spielplatz // Lars-Weitzel-Gasse,2014-02-15,2014-04-09,2014-04-10,185675.55,211210.59,Team 4
P-78094,Baumbestand // Theodora-Johann-Gasse,2021-02-17,2021-02-22,2021-02-23,65241.09,69460.8,Team 4
P-33507,Elektroarbeiten // Plathstraße,2018-11-06,2019-02-02,2019-01-28,94744.68,114290.02,Team 1
P-50561,Straßenbau // Cordula-Schuchhardt-Allee,2016-09-17,2016-11-05,2016-11-06,266712.64,359337.23,Team 2
P-53879,Straßenbau // Nuran-Haering-Ring,2015-06-26,2015-09-08,2015-09-08,256916.18,286366.13,Team 2
P-40334,Baumbestand // Hornichplatz,2019-03-09,2019-03-09,2019-03-12,37312.13,40812.35,Team 4
P-72572,Landschaftsbau // Waltraud-Bauer-Gasse,2015-06-07,2015-06-23,2015-06-25,83103.02,125081.94,Team 4
P-80945,Elektroarbeiten // Nina-Dehmel-Weg,2016-06-13,2016-07-07,2016-07-31,58903.34,55731.59,Team 3
P-37517,Elektroarbeiten // Hölzenbechergasse,2014-07-22,2014-09-23,2014-09-22,106376.97,188734.24,Team 2
P-07473,Ubahn // Zahngasse,2017-12-29,2018-04-06,2018-04-06,326445.84,445362.33,Team 2
P-36396,Landschaftsbau // Hans-Adolf-Wulf-Platz,2014-03-20,2014-04-21,2014-04-22,111955.57,120377.99,Team 1
P-56626,Ubahn // Sigfried-Scholl-Straße,2017-01-18,2017-03-29,2017-03-29,791127.12,1020123.73,Team 2
P-84235,Stadtpark // Döhnweg,2013-10-14,2013-12-13,2014-01-14,168568.44,271853.45,Team 2
P-94996,Landschaftsbau // Häringring,2016-11-27,2016-12-23,2017-01-20,86115.59,104375.94,Team 2
P-13381,Landschaftsbau // Säuberlichstr.,2014-07-16,2014-07-29,2014-08-02,48836.56,65893.61,Team 3
P-16632,Stadtpark // Mechthilde-Butte-Ring,2019-04-28,2019-05-26,2019-05-27,196799.16,299082.75,Team 2
P-74847,Landschaftsbau // Heßstraße,2020-02-24,2020-03-22,2020-03-25,121951.28,126537.09,Team 2
P-67117,Landschaftsbau // Annie-Röhricht-Gasse,2014-09-27,2014-10-13,2014-10-14,94899.22,162434.98,Team 4
P-34118,Elektroarbeiten // Ivan-Hornig-Ring,2018-03-22,2018-06-08,2018-06-06,98932.95,129300.36,Team 2
P-07172,Elektroarbeiten // Plathstraße,2018-02-24,2018-05-02,2018-04-26,39918.57,40575.37,Team 1
P-53465,Elektroarbeiten // Radischstraße,2015-03-08,2015-04-16,2015-04-19,91959.73,111623.03,Team 2
P-20269,Baumbestand // Monique-Wesack-Platz,2019-06-19,2019-06-23,2019-06-22,45439.59,49095.6,Team 4
P-50192,Elektroarbeiten // Frankestr.,2014-06-04,2014-08-06,2014-08-04,12020.54,14389.09,Team 1
P-66168,Ubahn // Jann-Seifert-Allee,2015-09-09,2015-11-23,2015-11-22,397717.94,529624.44,Team 2
P-55067,Straßenbau // Katrin-Kusch-Platz,2021-11-04,2022-03-17,2022-03-19,150214.54,170071.28,Team 1
P-64644,Spielplatz // Pietro-Radisch-Allee,2021-07-03,2021-08-22,2021-08-25,118512.47,116508.46,Team 4
P-42381,Stadtpark // Klingelhöfergasse,2014-12-31,2015-03-06,2015-05-07,47619.09,48930.15,Team 1
P-90844,Stadtpark // Thanelring,2020-11-08,2020-12-11,2021-01-12,304509.02,396422.73,Team 2
P-36678,Stadtpark // Junkenplatz,2015-07-18,2015-08-28,2015-10-04,256374.55,299525.01,Team 1
P-85436,Baumbestand // Eimerstr.,2015-05-02,2015-05-17,2015-05-18,78352.99,76073.84,Team 4
P-24619,Baumbestand // Seifertplatz,2015-11-03,2015-11-24,2015-11-26,55996.14,66948.88,Team 1
P-02593,Spielplatz // Maurice-Zorbach-Ring,2017-05-14,2017-08-17,2017-08-21,156193.41,189206.92,Team 4
P-27291,Baumbestand // Steystr.,2014-10-22,2014-11-11,2014-11-12,59672.34,67778.3,Team 4
P-50279,Elektroarbeiten // Kruschwitzallee,2016-10-21,2016-12-10,2016-12-30,-20327.81,-32991.59,Team 3
P-70152,Elektroarbeiten // Wähnerstraße,2013-02-13,2013-03-14,2013-04-10,120954.69,148688.49,Team 3
P-65008,Landschaftsbau // Kuschstraße,2014-08-13,2014-09-07,2014-09-11,80600.23,99574.06,Team 3
P-94653,Stadtpark // Franz Josef-Nohlmans-Allee,2021-02-27,2021-04-18,2021-04-17,159736.86,187493.57,Team 4
P-86367,Landschaftsbau // Piotr-Kruschwitz-Weg,2020-06-21,2020-07-27,2020-08-04,87548.9,109827.36,Team 3
P-89314,Elektroarbeiten // Arno-Gerlach-Gasse,2019-12-12,2020-01-19,2020-01-20,60579.49,69794.31,Team 4
P-46796,Landschaftsbau // Isabelle-Weinhold-Allee,2013-06-29,2013-07-19,2013-07-20,99397.82,145086.07,Team 4
P-21181,Ubahn // Bolnbachstr.,2018-10-11,2018-12-07,2019-01-11,1035776.16,1279805.07,Team 3
P-78502,Spielplatz // Andersweg,2021-11-20,2021-12-20,2021-12-18,113910.4,121078.3,Team 1
P-94099,Elektroarbeiten // Drewesplatz,2015-02-04,2015-05-03,2015-05-03,56150.32,62279.03,Team 2
P-10543,Stadtpark // Günter-Mude-Gasse,2017-11-12,2018-01-10,2017-12-15,280469.65,311819.35,Team 3
P-33140,Baumbestand // Gregor-Trommler-Platz,2018-08-11,2018-09-07,2018-09-11,58452.13,64236.71,Team 1
P-92048,Landschaftsbau // Heserweg,2014-01-06,2014-02-06,2014-02-06,59183.63,77321.75,Team 4
P-74517,Landschaftsbau // Blochallee,2021-04-13,2021-04-18,2021-04-20,14213.14,15394.79,Team 1
P-79530,Spielplatz // Karl-Peter-Täsche-Weg,2020-08-13,2020-08-26,2020-08-24,163757.49,168172.9,Team 1
P-27205,Straßenbau // Rudolphstr.,2016-02-08,2016-03-27,2016-03-26,157445.38,177165.84,Team 3
P-33953,Ubahn // Eva-Marie-Jacobi Jäckel-Straße,2013-12-27,2014-01-09,2014-02-25,605845.12,628313.86,Team 3
P-05103,Baumbestand // Heydrichweg,2021-01-12,2021-01-22,2021-02-26,68507.31,111904.85,Team 2
P-97320,Ubahn // Wendering,2017-04-19,2017-09-12,2018-02-10,527892.28,661811.01,Team 1
P-67818,Landschaftsbau // Seifertgasse,2015-09-29,2015-10-23,2015-10-27,70050.18,93823.97,Team 2
P-59421,Straßenbau // Pieperallee,2021-11-14,2021-12-17,2021-12-17,70134.53,72451.07,Team 3
P-09898,Baumbestand // Striebitzring,2013-04-09,2013-04-17,2013-04-17,59425.95,64014.25,Team 4
P-40860,Baumbestand // Eberthplatz,2020-10-25,2020-11-06,2020-11-09,-11121.44,-13721.45,Team 1
P-84503,Elektroarbeiten // Desiree-Drewes-Gasse,2014-07-14,2014-08-11,2014-08-11,157073.03,166839.47,Team 1
P-04134,Spielplatz // Brigitta-Dowerg-Allee,2017-04-05,2017-05-14,2017-05-21,53867.57,66146.1,Team 4
P-50465,Spielplatz // Junitzallee,2021-11-09,2021-12-16,2021-12-14,183803.9,208118.26,Team 3
P-16932,Landschaftsbau // Eberthplatz,2018-03-27,2018-05-12,2018-05-15,99573.45,124540.95,Team 2
P-45329,Elektroarbeiten // Oderwaldweg,2019-01-05,2019-03-19,2019-04-18,101488.21,137961.26,Team 3
P-02940,Baumbestand // Dörschnerallee,2020-10-21,2020-10-30,2020-11-02,37028.22,40573.43,Team 4
P-97651,Elektroarbeiten // Heserstr.,2021-01-17,2021-03-17,2021-03-08,156927.69,201806.86,Team 1
P-50378,Straßenbau // Freudenbergerweg,2014-05-25,2014-09-07,2014-09-14,191843.2,286105.93,Team 2
P-55684,Spielplatz // Giorgio-Tlustek-Ring,2021-11-01,2021-12-23,2022-02-07,115401.89,153872.88,Team 2
P-36376,Elektroarbeiten // Junckstr.,2013-03-28,2013-04-06,2013-05-14,93152.25,134888.16,Team 3
P-53754,Straßenbau // Etzlerallee,2014-08-06,2014-12-11,2014-12-12,1226.54,1485.03,Team 1
P-58590,Stadtpark // Nohlmansstraße,2020-03-11,2020-05-15,2020-05-15,135946.43,142976.9,Team 4
P-99608,Elektroarbeiten // Gierschnerstraße,2019-10-05,2019-12-08,2019-12-10,67367.19,70859.6,Team 4
P-80130,Straßenbau // Ringallee,2014-12-22,2015-01-29,2015-02-19,310909.67,405381.59,Team 4
P-23275,Baumbestand // Anne-Rose-Ullrich-Weg,2017-04-22,2017-05-02,2017-05-05,72804.65,76681.21,Team 1
P-14704,Ubahn // Susanna-Hornig-Gasse,2017-07-29,2018-04-15,2018-03-17,664185.74,816653.37,Team 4
P-75893,Landschaftsbau // Helmtrud-Bruder-Weg,2017-12-12,2017-12-30,2018-01-25,135705.48,132541.67,Team 2
P-94931,Landschaftsbau // Elfie-Ritter-Straße,2020-09-25,2020-10-26,2020-10-28,86606.98,132436.94,Team 3
P-66360,Baumbestand // Strohstr.,2017-06-27,2017-07-14,2017-07-16,60128.59,67008.41,Team 4
P-33511,Stadtpark // Ullrichring,2014-07-07,2014-08-11,2014-08-09,85407.88,77793.92,Team 4
P-29753,Stadtpark // Dierk-Juncken-Platz,2020-05-11,2020-07-18,2020-07-01,173990.13,198921.57,Team 3
P-75765,Baumbestand // Wellerring,2015-09-29,2015-10-03,2015-10-05,47338.41,53239.56,Team 3
P-18331,Straßenbau // Hethurgasse,2017-02-21,2017-07-24,2017-10-08,125938.2,155372.89,Team 4
P-84774,Straßenbau // Vollbrechtgasse,2020-02-22,2020-08-25,2020-08-26,254324.57,282576.66,Team 3
P-94004,Elektroarbeiten // Heckergasse,2016-01-31,2016-03-12,2016-03-13,68569.0,68320.09,Team 4
P-34126,Elektroarbeiten // Tlustekstr.,2014-12-20,2015-03-11,2015-03-14,83557.18,147681.4,Team 2
P-38318,Stadtpark // Sauergasse,2017-04-29,2017-05-18,2017-06-23,270576.99,302102.85,Team 1
P-74161,Spielplatz // Netteweg,2015-11-30,2016-01-12,2016-01-08,71209.2,76041.53,Team 1
P-05170,Elektroarbeiten // Lucie-Bloch-Weg,2013-09-26,2013-11-15,2013-11-18,138689.97,163619.62,Team 4
P-47636,Baumbestand // Eberhardtallee,2014-05-21,2014-05-21,2014-05-24,30480.16,41542.0,Team 2
P-66273,Baumbestand // Krebsweg,2015-07-11,2015-07-18,2015-07-22,64469.64,79691.84,Team 3
P-28431,Landschaftsbau // Adam-Gotthard-Weg,2017-05-26,2017-05-27,2017-05-29,76073.71,102269.98,Team 4
P-91699,Baumbestand // Sofie-Gotthard-Weg,2019-06-15,2019-06-25,2019-06-29,44092.99,45795.54,Team 3
P-85036,Landschaftsbau // Heidrichallee,2015-01-20,2015-01-22,2015-01-27,41888.12,50987.7,Team 4
P-35191,Landschaftsbau // Susann-Siering-Gasse,2014-07-12,2014-08-22,2014-08-23,81718.95,129568.14,Team 4
P-72696,Elektroarbeiten // Albin-Gieß-Gasse,2013-12-03,2014-01-22,2014-02-28,34698.48,32160.58,Team 3
P-35449,Spielplatz // Dippelring,2020-12-15,2021-03-04,2021-04-01,111412.74,136745.1,Team 2
P-85897,Landschaftsbau // Gumprichstraße,2013-04-17,2013-05-04,2013-05-05,88119.01,80801.11,Team 4
P-88434,Elektroarbeiten // Annett-Speer-Weg,2013-10-24,2014-01-10,2013-12-31,53457.77,51448.31,Team 1
P-31833,Ubahn // Gabriella-Ditschlerin-Straße,2014-05-18,2015-01-23,2015-05-11,831573.39,1009494.54,Team 1
P-21259,Straßenbau // Adriana-Fritsch-Weg,2014-04-14,2014-08-24,2014-10-12,305308.49,330828.0,Team 4
P-27608,Landschaftsbau // Hermighausenring,2020-04-13,2020-05-07,2020-05-07,66552.45,75625.74,Team 1
P-95266,Ubahn // Gorlitzstr.,2018-05-05,2018-10-30,2018-11-28,156497.27,176396.44,Team 3
P-27335,Landschaftsbau // Mülichengasse,2020-12-24,2021-02-08,2021-02-13,60347.92,104036.41,Team 4
P-70368,Stadtpark // Alena-Reising-Allee,2020-01-01,2020-02-27,2020-02-26,97920.96,110088.17,Team 4
P-85184,Straßenbau // Eleni-Langern-Allee,2014-12-15,2015-04-27,2015-05-01,-29576.91,-42659.66,Team 2
P-46547,Spielplatz // Diana-Rose-Allee,2019-08-28,2019-09-30,2019-09-30,109950.07,103966.61,Team 1
P-96003,Elektroarbeiten // Jasmin-Wohlgemut-Weg,2021-11-04,2021-12-24,2022-01-18,71375.86,133562.14,Team 2
P-31870,Elektroarbeiten // Mülichenplatz,2015-06-16,2015-07-31,2015-07-23,100623.14,101785.86,Team 1
P-08732,Landschaftsbau // Klotzallee,2016-01-18,2016-03-03,2016-03-05,96657.21,106233.47,Team 1
P-47364,Spielplatz // Roskothplatz,2019-09-10,2019-10-07,2019-10-26,138441.68,154906.63,Team 2
P-13515,Baumbestand // Aleksandar-Graf-Platz,2018-10-13,2018-11-07,2018-11-07,60749.21,87376.69,Team 2
P-21926,Straßenbau // Anneli-Trapp-Allee,2017-08-21,2017-11-25,2017-11-27,369796.38,390728.09,Team 2
P-03832,Ubahn // Fritschstr.,2013-08-03,2013-12-25,2014-01-28,146516.24,168799.9,Team 2
P-42428,Ubahn // Laszlo-Cichorius-Allee,2017-04-05,2017-07-02,2017-06-30,226313.87,311525.49,Team 2
P-03664,Elektroarbeiten // Hörlestraße,2015-04-21,2015-05-22,2015-05-24,134024.82,149968.72,Team 4
P-21082,Landschaftsbau // Warmerplatz,2014-12-07,2015-01-03,2015-01-03,55701.91,78733.28,Team 4
P-45800,Straßenbau // Löwergasse,2016-07-07,2016-09-29,2016-12-01,301187.71,391600.89,Team 4
P-22847,Straßenbau // Theda-Müller-Gasse,2020-05-11,2020-08-18,2020-08-17,216128.74,248605.22,Team 3
P-21469,Elektroarbeiten // Karsten-Lange-Straße,2016-06-14,2016-07-13,2016-07-30,132020.97,149141.87,Team 3
P-63864,Baumbestand // Drubinring,2016-05-25,2016-06-04,2016-06-08,61432.63,77882.71,Team 3
P-85495,Baumbestand // Lambert-Krein-Platz,2019-10-09,2019-10-27,2019-10-31,65237.6,100934.88,Team 2
P-68353,Stadtpark // Erol-Schottin-Gasse,2020-02-03,2020-04-15,2020-04-14,119115.53,194370.33,Team 2
P-28744,Landschaftsbau // Rudolphring,2013-07-07,2013-07-19,2013-07-18,120753.82,135875.46,Team 1
P-11431,Stadtpark // Halil-Bolnbach-Platz,2018-06-29,2018-07-11,2018-07-10,158711.95,166289.09,Team 4
P-12769,Baumbestand // Falk-Schulz-Ring,2015-04-28,2015-05-15,2015-05-16,61876.74,66653.1,Team 4
P-98262,Stadtpark // Zahnstraße,2014-07-04,2014-08-18,2014-08-08,264853.98,340779.35,Team 3
P-47095,Straßenbau // Boucseinring,2020-06-02,2020-08-07,2020-08-08,156199.9,189992.13,Team 2
P-39013,Baumbestand // Suse-Wesack-Ring,2014-04-22,2014-04-28,2014-05-05,70584.15,98683.8,Team 2
P-97395,Stadtpark // Resi-Jäkel-Straße,2013-06-26,2013-07-26,2013-06-28,52622.64,61385.29,Team 3
P-41222,Straßenbau // René-Hesse-Gasse,2021-10-14,2022-01-26,2022-02-22,388233.66,551744.5,Team 2
P-01131,Elektroarbeiten // Rohtweg,2013-06-18,2013-07-02,2013-07-01,46554.9,59974.62,Team 2
P-31891,Straßenbau // Ortmannstr.,2020-04-17,2020-06-17,2020-06-21,153240.45,240383.4,Team 2
P-44517,Baumbestand // Brita-Rose-Ring,2014-08-12,2014-08-25,2014-08-25,44760.58,54152.44,Team 4
P-69197,Straßenbau // Bolzmannweg,2013-06-29,2013-08-26,2013-08-26,326011.17,441954.17,Team 1
P-95306,Ubahn // Gülsen-Schleich-Straße,2018-11-13,2019-03-19,2019-05-17,304689.52,341016.05,Team 3
P-77330,Ubahn // Eva-Holzapfel-Platz,2013-01-31,2013-04-29,2013-08-23,752517.78,955116.21,Team 1
P-03633,Stadtpark // Mendeplatz,2014-01-20,2014-02-11,2014-03-31,291056.72,323062.8,Team 1
P-07655,Ubahn // Beatrix-Junk-Allee,2017-04-14,2017-07-15,2017-07-14,683006.54,906213.56,Team 2
P-24391,Baumbestand // Rohledergasse,2013-11-12,2013-11-25,2013-11-25,49216.61,80318.71,Team 2
P-12808,Ubahn // Claus-Dieter-Krause-Weg,2020-11-30,2021-05-24,2021-05-10,312908.2,468274.73,Team 4
P-84726,Baumbestand // Kitzmannallee,2015-03-25,2015-04-04,2015-04-09,31425.22,35427.17,Team 2
P-31973,Stadtpark // Fischergasse,2020-03-04,2020-04-19,2020-06-22,19293.57,22309.44,Team 1
P-52552,Ubahn // Süleyman-Hamann-Allee,2017-06-11,2017-09-04,2017-09-03,462509.39,579553.2,Team 2
P-00660,Elektroarbeiten // Fischerplatz,2013-09-18,2013-11-03,2013-11-03,102992.16,144757.83,Team 2
P-67597,Straßenbau // Anatolij-Hecker-Straße,2020-04-03,2020-09-09,2020-09-09,241973.04,296772.89,Team 2
P-67666,Ubahn // Sigismund-Rose-Straße,2018-11-12,2019-01-20,2018-12-27,510662.74,600131.47,Team 4
P-50974,Straßenbau // Alf-Werner-Ring,2016-10-24,2017-01-19,2017-01-21,298581.23,377029.01,Team 1
P-09280,Elektroarbeiten // Dino-Wulf-Straße,2016-10-27,2017-02-01,2017-02-25,9133.49,13237.82,Team 2
P-57405,Elektroarbeiten // Meyerstr.,2015-03-23,2015-05-25,2015-05-26,165019.52,205770.39,Team 2
P-79743,Stadtpark // Mirjam-Baum-Gasse,2013-09-28,2013-11-29,2013-11-16,205343.85,251008.88,Team 3
P-13954,Landschaftsbau // Buttestr.,2014-10-11,2014-10-22,2014-10-26,-28088.0,-34498.6,Team 3
P-54423,Elektroarbeiten // Weihmannstraße,2019-05-21,2019-07-01,2019-07-30,70764.82,97247.28,Team 3
P-81051,Stadtpark // Carl-Heinz-Jäkel-Gasse,2020-12-07,2021-01-16,2021-03-11,110960.61,129843.15,Team 1
P-33608,Elektroarbeiten // Preißallee,2021-03-18,2021-04-18,2021-04-10,53704.03,58341.92,Team 1
P-86136,Spielplatz // Katharine-Kabus-Straße,2019-07-21,2019-08-06,2019-08-06,122582.83,141098.63,Team 3
P-80583,Elektroarbeiten // Elmar-Heß-Platz,2016-12-21,2017-03-08,2017-03-09,102047.61,185158.19,Team 2
P-40999,Straßenbau // Hartmannstraße,2017-06-18,2017-09-13,2017-09-14,419601.06,421913.64,Team 3
P-87436,Baumbestand // Strohstr.,2014-07-30,2014-08-11,2014-08-10,64876.87,75519.8,Team 4
P-91720,Spielplatz // Jeannine-Bien-Gasse,2015-01-07,2015-04-12,2015-04-16,52632.74,58630.23,Team 4
P-72756,Stadtpark // Hannah-Holsten-Weg,2016-08-08,2016-08-15,2016-08-15,145186.68,210671.16,Team 2
P-02519,Straßenbau // Pascal-Gnatz-Allee,2019-03-22,2019-09-11,2019-09-11,292461.8,342330.52,Team 1
P-86694,Baumbestand // Peter-Michael-Hofmann-Platz,2014-06-21,2014-06-27,2014-06-28,81849.01,93271.37,Team 4
P-07743,Elektroarbeiten // Anny-Bolzmann-Allee,2021-06-29,2021-08-11,2021-08-14,132972.54,131501.96,Team 4
P-76216,Stadtpark // Försterplatz,2017-07-17,2017-09-04,2017-09-02,181236.83,349786.29,Team 2
P-23052,Elektroarbeiten // Liebeltweg,2016-11-10,2017-01-15,2017-02-18,118712.07,164553.63,Team 3
P-83103,Straßenbau // Holtstraße,2016-11-20,2017-01-16,2017-01-16,405905.79,483576.71,Team 1
P-40100,Landschaftsbau // Wendelin-Bonbach-Weg,2015-02-14,2015-03-14,2015-03-23,66037.51,92302.03,Team 3
P-67152,Landschaftsbau // Bettina-Wiek-Straße,2020-05-31,2020-06-17,2020-06-15,127035.52,158018.39,Team 2
P-80865,Spielplatz // Elke-Bärer-Gasse,2016-01-07,2016-02-22,2016-02-25,29172.42,31173.67,Team 4
P-99470,Baumbestand // Günter-Seifert-Allee,2017-05-14,2017-05-24,2017-05-26,75623.51,69473.15,Team 1
P-28712,Stadtpark // Beckerweg,2019-10-16,2019-12-04,2019-11-24,94066.98,105281.53,Team 3
P-93787,Spielplatz // Filippo-Hartung-Platz,2020-09-02,2020-10-06,2020-10-09,66669.4,70133.51,Team 4
P-75438,Baumbestand // Lindauallee,2015-08-16,2015-08-31,2015-09-05,89091.92,101324.88,Team 3
P-37254,Baumbestand // Gorlitzring,2013-10-12,2013-10-31,2013-10-30,513.28,526.43,Team 4
P-39821,Stadtpark // Hornigstraße,2014-01-30,2014-03-13,2014-03-11,138402.39,154826.93,Team 4
